user_id,loyalty_tier,hotel_id,checkin_date,checkout_date,length_of_stay,price_paid,trip_purpose,party_type,rating
U0037,Diamond,H001,6/2/24,6/12/24,10,4200,Business,Solo,3.5
U0037,Diamond,H055,11/22/24,11/25/24,3,399,Family,Couple,3
U0037,Diamond,H031,2/23/24,2/25/24,2,992,Business,Solo,5
U0037,Diamond,H023,10/4/24,10/6/24,2,556,Family,Family,3.5
U0037,Diamond,H032,1/12/24,1/19/24,7,3332,Business,Solo,5
U0037,Diamond,H081,1/26/25,1/28/25,2,1204,Business,Group,4
U0037,Diamond,H067,1/18/25,1/23/25,5,905,Business,Solo,2.5
U0037,Diamond,H005,2/13/24,2/18/24,5,585,Business,Solo,2.5
U0037,Diamond,H092,9/7/24,9/9/24,2,918,Business,Solo,4.5
U0037,Diamond,H061,6/7/23,6/12/23,5,2080,Business,Solo,4.5
U0037,Diamond,H071,12/30/23,1/4/24,5,2035,Business,Group,4
U0038,Silver,H055,2/14/24,2/18/24,4,524,Business,Solo,1.5
U0038,Silver,H053,10/29/24,11/3/24,5,1295,Leisure,Family,2.5
U0038,Silver,H072,9/29/24,9/30/24,1,472,Business,Solo,1.5
U0038,Silver,H047,8/22/25,8/25/25,3,468,Business,Solo,1.5
U0038,Silver,H025,8/9/23,8/19/23,10,1680,Leisure,Solo,1
U0038,Silver,H015,12/14/25,12/19/25,5,990,Family,Family,1
U0038,Silver,H061,4/25/25,4/28/25,3,1362,Family,Family,2
U0038,Silver,H071,11/14/25,11/16/25,2,922,Leisure,Couple,2
U0038,Silver,H054,7/7/24,7/11/24,4,1012,Leisure,Family,2
U0038,Silver,H012,11/26/23,11/29/23,3,1584,Leisure,Solo,2.5
U0039,Silver,H054,2/24/24,2/27/24,3,897,Family,Couple,1.5
U0039,Silver,H065,10/11/24,10/13/24,2,226,Leisure,Couple,2.5
U0039,Silver,H095,6/22/23,6/24/23,2,302,Family,Family,1.5
U0039,Silver,H059,12/28/25,1/4/26,7,497,Family,Family,2
U0039,Silver,H002,1/14/24,1/21/24,7,2681,Family,Family,2.5
U0039,Silver,H009,2/8/24,2/12/24,4,524,Leisure,Solo,2
U0040,Silver,H092,7/5/25,7/8/25,3,1164,Leisure,Family,2.5
U0040,Silver,H014,4/1/25,4/6/25,5,1150,Leisure,Group,2
U0040,Silver,H022,12/8/25,12/10/25,2,1108,Leisure,Couple,1.5
U0041,Diamond,H063,8/11/25,8/14/25,3,726,Leisure,Group,1
U0041,Diamond,H007,11/12/25,11/14/25,2,168,Leisure,Solo,1.5
U0041,Diamond,H062,3/22/24,3/26/24,4,2284,Leisure,Couple,2.5
U0041,Diamond,H094,9/22/25,9/26/25,4,1192,Leisure,Solo,2
U0041,Diamond,H053,8/8/25,8/10/25,2,564,Leisure,Couple,1
U0041,Diamond,H071,10/13/23,10/17/23,4,1820,Business,Group,2.5
U0041,Diamond,H054,9/18/23,9/19/23,1,351,Leisure,Couple,1.5
U0041,Diamond,H084,1/30/24,2/2/24,3,633,Leisure,Couple,2.5
U0041,Diamond,H093,2/8/25,2/18/25,10,2210,Leisure,Couple,1.5
U0041,Diamond,H017,6/28/25,6/29/25,1,166,Leisure,Group,2
U0041,Diamond,H042,11/27/25,11/30/25,3,1620,Leisure,Solo,2
U0041,Diamond,H038,7/25/23,7/30/23,5,540,Business,Group,2.5
U0041,Diamond,H039,5/27/25,5/29/25,2,132,Family,Family,1.5
U0041,Diamond,H012,12/12/23,12/15/23,3,1482,Business,Solo,1.5
U0041,Diamond,H081,1/21/24,1/25/24,4,2212,Leisure,Family,1.5
U0041,Diamond,H003,7/20/24,7/21/24,1,281,Leisure,Couple,2
U0041,Diamond,H052,4/10/25,4/12/25,2,852,Leisure,Solo,2
U0041,Diamond,H064,11/4/25,11/5/25,1,183,Business,Solo,1
U0041,Diamond,H021,9/6/24,9/7/24,1,409,Leisure,Solo,1
U0042,Gold,H032,3/1/25,3/5/25,4,1648,Business,Solo,3.5
U0042,Gold,H014,3/19/24,4/2/24,14,3542,Business,Group,3
U0042,Gold,H006,3/25/24,4/4/24,10,1110,Leisure,Family,2
U0042,Gold,H066,1/7/24,1/12/24,5,460,Business,Solo,1.5
U0042,Gold,H075,6/28/24,7/1/24,3,378,Leisure,Family,2.5
U0042,Gold,H082,9/12/24,9/22/24,10,4020,Leisure,Solo,3
U0042,Gold,H091,9/24/24,9/28/24,4,1564,Business,Group,3
U0042,Gold,H085,3/12/25,3/14/25,2,200,Business,Solo,1.5
U0042,Gold,H100,8/24/25,8/31/25,7,448,Leisure,Solo,2
U0042,Gold,H023,3/14/25,3/17/25,3,804,Leisure,Couple,2.5
U0042,Gold,H073,3/11/25,3/16/25,5,885,Family,Couple,3
U0042,Gold,H055,12/28/25,12/30/25,2,272,Business,Solo,1.5
U0042,Gold,H024,9/15/25,9/16/25,1,302,Leisure,Solo,2
U0042,Gold,H097,10/6/24,10/11/24,5,665,Leisure,Solo,2
U0043,Diamond,H083,11/22/23,11/24/23,2,648,Business,Solo,3.5
U0043,Diamond,H007,5/5/24,5/9/24,4,256,Business,Group,3.5
U0043,Diamond,H071,12/29/24,1/3/25,5,2390,Business,Solo,4
U0043,Diamond,H074,7/12/23,7/15/23,3,624,Leisure,Couple,3.5
U0043,Diamond,H022,9/6/24,9/9/24,3,1278,Business,Group,5
U0043,Diamond,H042,8/16/23,8/19/23,3,1893,Business,Solo,4.5
U0043,Diamond,H063,5/9/24,5/19/24,10,2510,Business,Group,3.5
U0043,Diamond,H041,7/1/25,7/6/25,5,2250,Business,Group,4
U0043,Diamond,H011,8/28/24,9/11/24,14,8820,Leisure,Family,4
U0043,Diamond,H085,7/31/24,8/1/24,1,184,Business,Solo,2
U0043,Diamond,H061,11/14/23,11/17/23,3,1203,Business,Solo,4.5
U0043,Diamond,H072,9/13/23,9/14/23,1,488,Business,Solo,4
U0043,Diamond,H031,5/30/25,6/6/25,7,3941,Business,Group,5
U0043,Diamond,H013,5/9/25,5/14/25,5,1260,Business,Solo,4
U0043,Diamond,H084,2/20/24,2/25/24,5,1060,Business,Solo,4
U0043,Diamond,H004,3/7/25,3/11/25,4,600,Business,Solo,4
U0043,Diamond,H033,8/13/24,8/18/24,5,1485,Business,Solo,4.5
U0044,Classic,H076,10/14/25,10/28/25,14,1974,Family,Couple,1.5
U0044,Classic,H095,5/25/24,5/27/24,2,320,Leisure,Solo,1.5
U0044,Classic,H012,2/8/24,2/11/24,3,1449,Leisure,Group,2
U0044,Classic,H041,2/28/24,3/4/24,5,2215,Leisure,Couple,1.5
U0044,Classic,H045,12/11/25,12/16/25,5,805,Business,Solo,2.5
U0044,Classic,H035,11/28/24,12/8/24,10,1200,Leisure,Family,1
U0044,Classic,H034,4/14/24,4/17/24,3,831,Leisure,Solo,1.5
U0045,Gold,H053,5/19/25,5/22/25,3,717,Leisure,Couple,2
U0045,Gold,H035,7/29/23,8/8/23,10,1450,Leisure,Solo,2
U0045,Gold,H048,1/13/25,1/16/25,3,360,Business,Solo,1
U0045,Gold,H030,3/19/24,3/23/24,4,200,Family,Family,2
U0045,Gold,H027,11/8/25,11/15/25,7,1547,Business,Solo,1
U0045,Gold,H072,7/28/24,7/30/24,2,864,Leisure,Family,2.5
U0045,Gold,H085,12/19/24,12/22/24,3,399,Leisure,Solo,1.5
U0045,Gold,H018,3/30/24,4/6/24,7,455,Leisure,Solo,1
U0045,Gold,H010,9/1/23,9/5/23,4,364,Leisure,Solo,2
U0045,Gold,H089,12/16/25,12/19/25,3,210,Business,Group,1.5
U0045,Gold,H033,3/7/25,3/11/25,4,1300,Business,Group,1.5
U0045,Gold,H012,8/24/23,9/7/23,14,5726,Leisure,Solo,2.5
U0045,Gold,H058,7/7/23,7/12/23,5,345,Family,Couple,1.5
U0045,Gold,H051,8/21/25,8/26/25,5,1510,Leisure,Solo,1.5
U0046,Classic,H017,1/1/25,1/8/25,7,1141,Leisure,Couple,2
U0046,Classic,H005,10/29/25,11/2/25,4,628,Family,Family,1.5
U0046,Classic,H011,5/31/25,6/1/25,1,620,Family,Family,1.5
U0046,Classic,H018,7/2/24,7/16/24,14,840,Leisure,Family,2.5
U0046,Classic,H033,10/6/23,10/9/23,3,681,Leisure,Solo,1.5
U0046,Classic,H053,9/15/24,9/18/24,3,744,Leisure,Couple,2
U0046,Classic,H071,9/24/24,9/28/24,4,1728,Leisure,Couple,1.5
U0046,Classic,H021,5/19/25,5/23/25,4,1988,Leisure,Solo,1
U0046,Classic,H066,1/13/24,1/15/24,2,166,Leisure,Couple,1
U0046,Classic,H069,1/24/25,1/27/25,3,264,Leisure,Group,2.5
U0046,Classic,H054,10/24/25,10/26/25,2,516,Leisure,Solo,2
U0046,Classic,H090,4/10/25,4/13/25,3,261,Family,Family,1.5
U0046,Classic,H019,8/11/24,8/21/24,10,800,Family,Family,1
U0047,Diamond,H001,11/21/24,11/23/24,2,1026,Leisure,Family,3
U0047,Diamond,H049,5/24/25,5/27/25,3,312,Leisure,Solo,1
U0047,Diamond,H032,7/14/23,7/19/23,5,2265,Family,Family,2.5
U0047,Diamond,H099,8/22/24,8/27/24,5,245,Family,Family,2
U0047,Diamond,H073,8/13/24,8/15/24,2,424,Leisure,Group,3
U0047,Diamond,H093,6/8/23,6/13/23,5,1020,Family,Family,3
U0047,Diamond,H085,11/2/23,11/6/23,4,756,Business,Solo,2
U0047,Diamond,H031,6/18/23,6/19/23,1,611,Business,Group,2.5
U0047,Diamond,H014,5/18/24,5/23/24,5,1235,Leisure,Couple,3
U0047,Diamond,H072,11/2/24,11/5/24,3,1383,Leisure,Family,3
U0047,Diamond,H033,9/4/24,9/14/24,10,3020,Leisure,Group,3
U0047,Diamond,H043,6/26/25,7/6/25,10,2620,Business,Solo,2.5
U0047,Diamond,H061,8/22/24,8/25/24,3,1194,Leisure,Solo,2.5
U0047,Diamond,H089,2/1/24,2/3/24,2,240,Leisure,Solo,2
U0047,Diamond,H039,5/2/24,5/4/24,2,200,Leisure,Group,2.5
U0047,Diamond,H074,7/9/23,7/12/23,3,717,Leisure,Couple,3
U0047,Diamond,H022,9/3/24,9/6/24,3,1173,Leisure,Family,2.5
U0048,Gold,H066,12/17/25,12/21/25,4,424,Leisure,Solo,1.5
U0048,Gold,H051,12/16/24,12/19/24,3,1107,Leisure,Group,2.5
U0048,Gold,H035,9/28/24,10/5/24,7,1330,Leisure,Couple,2
U0048,Gold,H061,12/5/25,12/8/25,3,1320,Business,Solo,3
U0048,Gold,H094,3/3/24,3/5/24,2,466,Leisure,Solo,3
U0048,Gold,H008,9/1/23,9/5/23,4,336,Family,Family,2.5
U0049,Gold,H051,2/11/24,2/12/24,1,310,Leisure,Group,3
U0049,Gold,H091,4/17/25,4/20/25,3,1245,Business,Solo,3
U0049,Gold,H087,4/1/25,4/5/25,4,644,Leisure,Couple,3
U0049,Gold,H042,6/21/24,6/22/24,1,558,Family,Couple,3
U0049,Gold,H023,2/21/24,2/28/24,7,1820,Leisure,Solo,1.5
U0049,Gold,H035,2/6/25,2/9/25,3,408,Leisure,Family,1.5
U0049,Gold,H034,10/25/23,10/27/23,2,492,Family,Family,2.5
U0049,Gold,H025,2/8/24,2/22/24,14,2324,Leisure,Group,3
U0049,Gold,H082,3/19/25,3/20/25,1,425,Family,Family,3
U0049,Gold,H004,2/1/24,2/5/24,4,668,Family,Family,2
U0049,Gold,H063,1/23/24,1/26/24,3,918,Leisure,Group,1.5
U0049,Gold,H014,8/29/23,9/5/23,7,1428,Leisure,Couple,3
U0049,Gold,H032,9/6/23,9/9/23,3,1365,Business,Group,3
U0049,Gold,H003,10/30/25,11/13/25,14,3836,Leisure,Couple,2.5
U0049,Gold,H072,2/8/24,2/11/24,3,1545,Leisure,Group,2.5
U0049,Gold,H084,12/4/23,12/11/23,7,1351,Family,Family,1.5
U0050,Silver,H021,12/30/24,12/31/24,1,430,Business,Group,2.5
U0050,Silver,H047,6/20/23,7/4/23,14,2114,Business,Solo,2
U0050,Silver,H052,4/1/24,4/5/24,4,2176,Leisure,Couple,3.5
U0051,Gold,H002,1/23/25,1/30/25,7,2506,Business,Group,4
U0051,Gold,H074,6/7/25,6/10/25,3,717,Leisure,Group,3.5
U0051,Gold,H001,10/21/24,10/23/24,2,988,Leisure,Couple,3.5
U0051,Gold,H025,12/3/25,12/8/25,5,835,Leisure,Group,3.5
U0051,Gold,H033,6/25/25,6/27/25,2,650,Business,Group,3
U0051,Gold,H003,7/7/25,7/11/25,4,1000,Leisure,Group,4
U0051,Gold,H091,11/1/24,11/4/24,3,1245,Business,Solo,3
U0051,Gold,H037,11/8/24,11/9/24,1,118,Leisure,Solo,2.5
U0051,Gold,H042,10/14/24,10/19/24,5,2155,Family,Family,4
U0051,Gold,H032,2/21/25,2/26/25,5,2275,Leisure,Solo,3
U0051,Gold,H060,10/31/25,11/2/25,2,132,Business,Solo,1.5
U0051,Gold,H077,1/17/25,1/20/25,3,246,Family,Couple,3
U0052,Classic,H011,12/16/24,12/20/24,4,1684,Leisure,Solo,1
U0052,Classic,H027,2/7/25,2/12/25,5,900,Business,Solo,2
U0052,Classic,H076,7/1/25,7/6/25,5,480,Leisure,Solo,1.5
U0052,Classic,H034,2/12/25,2/15/25,3,696,Leisure,Family,2
U0053,Gold,H097,8/17/23,8/21/23,4,624,Leisure,Couple,3
U0053,Gold,H063,7/24/24,7/27/24,3,669,Family,Family,3
U0053,Gold,H082,7/15/23,7/19/23,4,1776,Leisure,Couple,4
U0053,Gold,H037,6/27/23,6/28/23,1,124,Family,Family,1.5
U0053,Gold,H073,12/12/25,12/17/25,5,1350,Business,Solo,4.5
U0053,Gold,H002,10/3/23,10/10/23,7,2604,Leisure,Group,3.5
U0053,Gold,H012,3/22/25,3/23/25,1,536,Leisure,Solo,3
U0053,Gold,H018,2/20/24,3/1/24,10,650,Business,Solo,2.5
U0054,Silver,H066,1/27/25,1/29/25,2,286,Leisure,Couple,1.5
U0054,Silver,H041,8/9/25,8/19/25,10,4400,Family,Family,2.5
U0054,Silver,H052,7/3/24,7/6/24,3,1812,Leisure,Family,3.5
U0054,Silver,H062,1/27/25,2/3/25,7,3654,Leisure,Couple,3.5
U0054,Silver,H032,4/6/24,4/9/24,3,1227,Family,Family,2.5
U0054,Silver,H091,1/16/25,1/19/25,3,1203,Leisure,Family,3
U0054,Silver,H012,2/13/24,2/15/24,2,1086,Family,Family,3
U0055,Classic,H003,7/30/25,8/2/25,3,726,Leisure,Family,2
U0055,Classic,H061,4/1/24,4/5/24,4,1548,Business,Solo,2
U0055,Classic,H082,6/6/25,6/9/25,3,1344,Family,Couple,2
U0055,Classic,H014,1/18/25,1/25/25,7,1491,Leisure,Couple,2.5
U0055,Classic,H057,9/6/24,9/9/24,3,321,Business,Solo,1.5
U0055,Classic,H017,11/17/23,11/21/23,4,740,Leisure,Group,1
U0056,Classic,H053,6/28/25,6/30/25,2,636,Business,Solo,1.5
U0056,Classic,H064,12/12/25,12/15/25,3,549,Leisure,Solo,1
U0056,Classic,H057,8/16/23,8/20/23,4,448,Leisure,Family,2
U0057,Platinum,H058,1/2/25,1/5/25,3,231,Leisure,Solo,2
U0057,Platinum,H033,11/8/23,11/11/23,3,993,Business,Solo,3
U0057,Platinum,H066,4/29/25,5/3/25,4,352,Family,Family,2
U0057,Platinum,H081,9/18/24,9/21/24,3,1605,Leisure,Group,3
U0057,Platinum,H064,8/1/23,8/15/23,14,3850,Business,Solo,3
U0057,Platinum,H047,7/14/24,7/17/24,3,351,Business,Solo,2.5
U0057,Platinum,H042,3/23/25,3/28/25,5,1935,Family,Family,4
U0057,Platinum,H062,3/22/25,4/5/25,14,8148,Leisure,Solo,2.5
U0057,Platinum,H063,5/21/24,6/4/24,14,2898,Family,Family,3.5
U0057,Platinum,H052,6/23/25,6/30/25,7,3164,Leisure,Group,2.5
U0057,Platinum,H061,12/25/24,12/28/24,3,1338,Family,Couple,3
U0057,Platinum,H007,5/4/25,5/9/25,5,390,Leisure,Couple,2.5
U0057,Platinum,H092,8/23/25,8/26/25,3,1962,Leisure,Couple,3
U0057,Platinum,H074,7/31/24,8/4/24,4,1020,Family,Family,2
U0057,Platinum,H002,5/18/24,5/20/24,2,718,Family,Family,3
U0057,Platinum,H003,1/13/24,1/18/24,5,1440,Family,Family,3
U0057,Platinum,H021,6/24/25,6/28/25,4,2108,Business,Solo,3.5
U0058,Classic,H011,2/23/24,2/27/24,4,2056,Business,Solo,4
U0058,Classic,H014,3/9/25,3/13/25,4,988,Leisure,Solo,3.5
U0058,Classic,H031,6/3/24,6/10/24,7,4361,Business,Group,4
U0058,Classic,H091,6/29/25,7/9/25,10,4040,Business,Group,4.5
U0058,Classic,H074,12/5/25,12/9/25,4,1316,Leisure,Solo,2
U0058,Classic,H041,3/11/24,3/14/24,3,1305,Business,Group,3
U0058,Classic,H043,6/4/24,6/6/24,2,476,Business,Solo,4
U0058,Classic,H022,11/9/23,11/11/23,2,794,Business,Solo,3.5
U0058,Classic,H063,4/12/25,4/14/25,2,496,Business,Solo,3.5
U0059,Diamond,H045,7/4/23,7/7/23,3,282,Business,Group,2
U0059,Diamond,H024,8/28/23,9/4/23,7,1386,Business,Group,2
U0059,Diamond,H051,3/28/25,4/4/25,7,2485,Family,Family,3
U0059,Diamond,H032,1/6/25,1/16/25,10,4780,Leisure,Family,3
U0059,Diamond,H012,2/11/25,2/14/25,3,1455,Family,Family,2
U0059,Diamond,H023,4/20/24,4/24/24,4,916,Leisure,Family,2.5
U0059,Diamond,H042,11/15/23,11/20/23,5,2835,Family,Family,3.5
U0059,Diamond,H002,5/17/25,5/20/25,3,1137,Family,Family,3
U0059,Diamond,H073,8/17/25,8/19/25,2,314,Leisure,Group,2.5
U0059,Diamond,H061,11/23/23,11/24/23,1,454,Leisure,Family,3.5
U0059,Diamond,H057,1/22/24,1/25/24,3,291,Family,Family,1.5
U0059,Diamond,H052,7/16/24,7/19/24,3,1290,Family,Family,3
U0059,Diamond,H054,5/12/24,5/13/24,1,262,Leisure,Family,2.5
U0059,Diamond,H092,8/4/24,8/11/24,7,3178,Leisure,Couple,2
U0059,Diamond,H001,1/1/24,1/6/24,5,1925,Leisure,Couple,3
U0059,Diamond,H021,11/29/25,11/30/25,1,410,Family,Couple,3
U0060,Classic,H079,5/22/24,5/27/24,5,300,Family,Family,1.5
U0060,Classic,H094,6/4/23,6/11/23,7,1631,Family,Family,3
U0060,Classic,H062,12/15/25,12/19/25,4,1940,Family,Family,3.5
U0060,Classic,H024,4/21/24,4/28/24,7,1694,Leisure,Solo,3
U0060,Classic,H098,1/4/25,1/5/25,1,107,Leisure,Family,1
U0061,Gold,H031,1/5/24,1/6/24,1,671,Leisure,Solo,5
U0061,Gold,H022,2/12/25,2/15/25,3,1116,Business,Solo,5
U0061,Gold,H063,6/10/25,6/12/25,2,590,Business,Solo,3.5
U0061,Gold,H032,12/19/24,12/23/24,4,1664,Leisure,Solo,4
U0061,Gold,H051,11/18/23,11/22/23,4,1176,Business,Solo,5
U0061,Gold,H007,2/5/25,2/12/25,7,441,Business,Group,4
U0061,Gold,H073,9/18/25,9/25/25,7,1834,Business,Group,2.5
U0061,Gold,H061,6/25/23,6/28/23,3,1113,Business,Solo,4.5
U0061,Gold,H064,10/26/25,11/2/25,7,1421,Leisure,Solo,3.5
U0061,Gold,H017,10/26/25,10/27/25,1,197,Business,Solo,2.5
U0061,Gold,H082,7/13/23,7/17/23,4,1964,Business,Solo,5
U0061,Gold,H053,10/31/24,11/10/24,10,2350,Business,Solo,3.5
U0061,Gold,H041,12/30/23,1/9/24,10,4560,Business,Group,4.5
U0062,Classic,H042,12/10/25,12/11/25,1,515,Business,Solo,3
U0062,Classic,H044,10/28/25,11/1/25,4,1144,Leisure,Solo,3
U0062,Classic,H002,12/12/24,12/14/24,2,730,Family,Family,3
U0063,Diamond,H081,6/16/24,6/19/24,3,1494,Business,Solo,4
U0063,Diamond,H001,12/31/23,1/2/24,2,946,Business,Solo,4
U0063,Diamond,H021,2/21/24,2/24/24,3,1260,Business,Group,4
U0063,Diamond,H054,11/29/24,12/4/24,5,1535,Business,Solo,3
U0063,Diamond,H032,6/30/23,7/10/23,10,4110,Business,Group,3.5
U0063,Diamond,H094,8/24/25,8/31/25,7,1757,Family,Couple,3.5
U0063,Diamond,H002,5/20/25,5/23/25,3,1011,Business,Solo,3.5
U0063,Diamond,H099,2/21/24,2/22/24,1,90,Leisure,Couple,1.5
U0063,Diamond,H055,9/7/24,9/8/24,1,136,Business,Solo,2
U0063,Diamond,H051,1/1/25,1/3/25,2,724,Business,Solo,3.5
U0063,Diamond,H022,2/8/25,2/18/25,10,4970,Business,Group,4
U0063,Diamond,H091,11/12/23,11/22/23,10,4020,Business,Solo,4
U0063,Diamond,H031,2/3/25,2/7/25,4,2028,Business,Solo,4
U0063,Diamond,H061,12/26/23,12/28/23,2,862,Business,Group,4
U0063,Diamond,H100,9/7/24,9/9/24,2,150,Business,Group,1
U0063,Diamond,H052,10/7/25,10/10/25,3,984,Business,Group,3.5
U0063,Diamond,H063,12/20/24,12/25/24,5,1285,Family,Family,3.5
U0063,Diamond,H012,6/5/24,6/9/24,4,1748,Leisure,Solo,4
U0063,Diamond,H041,12/30/24,12/31/24,1,457,Business,Group,4
U0063,Diamond,H042,9/16/24,9/19/24,3,1188,Business,Group,3.5
U0063,Diamond,H072,10/24/23,10/27/23,3,1473,Business,Solo,3
U0063,Diamond,H007,8/7/24,8/11/24,4,308,Leisure,Solo,3
U0064,Platinum,H064,12/29/25,1/3/26,5,800,Business,Group,2
U0064,Platinum,H001,11/18/23,11/20/23,2,800,Business,Solo,3
U0064,Platinum,H041,6/27/23,6/30/23,3,1341,Leisure,Couple,3
U0064,Platinum,H082,7/25/25,7/28/25,3,1503,Family,Family,3.5
U0064,Platinum,H042,11/22/25,11/24/25,2,1036,Family,Family,4
U0064,Platinum,H027,7/31/23,8/3/23,3,618,Leisure,Solo,2.5
U0064,Platinum,H012,2/23/25,2/25/25,2,734,Business,Solo,4.5
U0064,Platinum,H017,2/22/25,3/4/25,10,1420,Business,Solo,3
U0064,Platinum,H062,9/29/23,10/4/23,5,2685,Business,Group,4
U0064,Platinum,H031,4/19/24,4/22/24,3,1446,Leisure,Couple,3.5
U0064,Platinum,H071,8/5/23,8/9/23,4,1912,Business,Group,3.5
U0065,Platinum,H077,7/6/23,7/9/23,3,318,Family,Family,2
U0065,Platinum,H075,7/30/24,7/31/24,1,124,Family,Family,1.5
U0065,Platinum,H016,1/15/25,1/18/25,3,294,Family,Family,2
U0065,Platinum,H063,10/8/23,10/18/23,10,2260,Family,Family,4
U0065,Platinum,H007,10/17/24,10/27/24,10,900,Family,Family,2
U0065,Platinum,H047,1/10/24,1/13/24,3,333,Business,Solo,2.5
U0065,Platinum,H013,8/4/24,8/11/24,7,2240,Family,Family,3
U0065,Platinum,H041,4/6/25,4/8/25,2,852,Family,Family,3
U0065,Platinum,H081,6/29/24,7/9/24,10,5930,Leisure,Solo,3.5
U0065,Platinum,H096,1/24/24,1/27/24,3,429,Leisure,Family,1.5
U0065,Platinum,H031,11/25/25,11/28/25,3,1407,Leisure,Family,3
U0065,Platinum,H051,5/21/24,5/25/24,4,1348,Family,Family,3
U0065,Platinum,H048,2/11/25,2/13/25,2,242,Family,Family,2
U0065,Platinum,H092,10/15/25,10/17/25,2,734,Family,Family,3.5
U0065,Platinum,H043,1/12/25,1/17/25,5,1540,Leisure,Family,3
U0065,Platinum,H066,1/4/25,1/7/25,3,423,Family,Family,2.5
U0065,Platinum,H091,11/29/23,12/3/23,4,1600,Family,Couple,3.5
U0065,Platinum,H033,1/28/24,1/30/24,2,616,Family,Family,2.5
U0065,Platinum,H087,2/12/24,2/13/24,1,125,Family,Couple,2
U0065,Platinum,H085,11/3/25,11/8/25,5,575,Family,Family,2
U0066,Gold,H072,6/7/24,6/9/24,2,914,Business,Solo,4
U0066,Gold,H023,5/5/24,5/9/24,4,1048,Business,Solo,2.5
U0066,Gold,H043,6/30/25,7/3/25,3,813,Leisure,Family,3.5
U0066,Gold,H081,10/30/23,11/1/23,2,952,Family,Family,3.5
U0066,Gold,H014,10/20/23,10/21/23,1,227,Leisure,Family,2.5
U0066,Gold,H063,8/10/23,8/14/23,4,1064,Family,Family,3
U0066,Gold,H051,11/10/25,11/13/25,3,936,Family,Couple,4
U0066,Gold,H048,8/15/24,8/19/24,4,320,Family,Family,2
U0066,Gold,H022,10/29/24,11/12/24,14,6006,Business,Group,4
U0066,Gold,H002,10/15/24,10/18/24,3,1104,Family,Family,3
U0066,Gold,H037,12/26/24,12/28/24,2,214,Family,Family,2.5
U0066,Gold,H010,4/25/25,4/29/25,4,540,Family,Couple,1.5
U0066,Gold,H088,7/17/23,7/27/23,10,850,Leisure,Family,1.5
U0066,Gold,H041,10/24/25,10/26/25,2,916,Family,Family,3
U0066,Gold,H003,6/12/25,6/22/25,10,2700,Family,Family,2.5
U0067,Classic,H051,12/21/25,12/23/25,2,682,Leisure,Solo,5
U0067,Classic,H081,8/19/23,8/24/23,5,2640,Leisure,Couple,4.5
U0067,Classic,H092,11/21/24,11/28/24,7,3696,Business,Solo,4.5
U0067,Classic,H021,7/2/23,7/5/23,3,1368,Business,Solo,5
U0067,Classic,H063,1/16/25,1/19/25,3,666,Family,Family,4
U0067,Classic,H032,8/17/23,8/19/23,2,848,Business,Group,4
U0067,Classic,H022,3/30/24,4/2/24,3,1326,Business,Solo,5
U0068,Diamond,H042,4/24/25,5/4/25,10,6260,Leisure,Family,2.5
U0068,Diamond,H100,7/17/23,7/20/23,3,369,Family,Family,1
U0068,Diamond,H082,7/31/25,8/3/25,3,1524,Leisure,Solo,3
U0068,Diamond,H087,4/12/24,4/15/24,3,573,Leisure,Group,2.5
U0068,Diamond,H081,12/16/23,12/18/23,2,972,Leisure,Couple,2.5
U0068,Diamond,H009,11/11/25,11/15/25,4,304,Leisure,Family,2
U0068,Diamond,H021,6/8/24,6/12/24,4,1784,Business,Group,3
U0068,Diamond,H001,9/29/23,10/3/23,4,2108,Leisure,Group,2.5
U0068,Diamond,H028,11/30/23,12/5/23,5,405,Family,Family,1
U0068,Diamond,H011,1/15/25,1/22/25,7,3528,Leisure,Family,2
U0068,Diamond,H044,10/10/23,10/14/23,4,1116,Leisure,Couple,2.5
U0068,Diamond,H064,6/29/24,7/2/24,3,618,Business,Solo,2.5
U0068,Diamond,H084,3/9/25,3/19/25,10,2450,Business,Group,2
U0068,Diamond,H072,10/23/24,10/28/24,5,2190,Family,Family,2.5
U0068,Diamond,H092,1/6/24,1/8/24,2,866,Business,Solo,2.5
U0068,Diamond,H003,6/8/23,6/12/23,4,1244,Business,Solo,3
U0068,Diamond,H063,4/29/25,5/1/25,2,648,Business,Group,3.5
U0068,Diamond,H027,6/4/23,6/11/23,7,1428,Leisure,Group,2.5
U0069,Diamond,H042,10/1/25,10/3/25,2,1216,Business,Solo,3.5
U0069,Diamond,H041,3/4/25,3/6/25,2,854,Business,Solo,4.5
U0069,Diamond,H072,10/20/23,10/23/23,3,1293,Leisure,Solo,4
U0069,Diamond,H045,10/30/25,11/1/25,2,322,Business,Solo,4
U0069,Diamond,H028,10/25/25,11/8/25,14,1498,Business,Group,2.5
U0069,Diamond,H022,12/12/24,12/15/24,3,1617,Family,Family,4
U0069,Diamond,H002,6/23/23,6/27/23,4,1356,Business,Solo,4
U0069,Diamond,H052,12/27/25,12/28/25,1,627,Business,Solo,4.5
U0069,Diamond,H021,7/7/25,7/11/25,4,1680,Leisure,Solo,5
U0069,Diamond,H012,10/12/25,10/17/25,5,2075,Business,Group,4
U0069,Diamond,H061,7/26/23,7/30/23,4,1500,Business,Solo,4.5
U0069,Diamond,H062,12/1/23,12/5/23,4,2024,Business,Solo,4
